foodh,foodr,rent,oper,furn,cloth,tranop,recr
1.4953656729422887e-01,9.0549142002550834e-02,4.4574755846223096e-01,6.3564464911268964e-02,2.5427804825878281e-02,5.4887495024310631e-02,6.6840902470106309e-02,8.6785428973049777e-02
1.0301649761850348e-01,6.1037718415198533e-02,3.7087391861124697e-01,7.1964086592607474e-02,4.2419500285037243e-02,8.7859562300167587e-02,1.5250995942385445e-01,7.7369933748216310e-02
1.4290807190422020e-01,5.5976383990953671e-02,4.6486812145463513e-01,8.5223431157200061e-02,3.1588703357156626e-02,7.2187142741350574e-02,5.5123307887459894e-02,6.1499289790365536e-02
1.3534622274454081e-01,1.0362939713709730e-01,3.8006227509380147e-01,6.8455316556298274e-02,3.8300046407325643e-02,6.7592152963131424e-02,7.4251795221414313e-02,1.1463497438889048e-01
1.6288784074594392e-01,7.3031426042957925e-02,4.7849185326924792e-01,6.8540123362285793e-02,2.3421677989207461e-02,4.2571533148338739e-02,5.4142688752276603e-02,8.1553914395883775e-02
1.1595967938362121e-01,9.7309520206537242e-02,3.4272813527444024e-01,6.0602814599706109e-02,3.5499377024136941e-02,6.0203018421038562e-02,1.6310112207078820e-01,1.1033854027426267e-01
1.1365059357844060e-01,9.5728972559295106e-02,3.5751050538930951e-01,5.7580508178842665e-02,3.0781155249481936e-02,5.3943268700011662e-02,1.6782214167530229e-01,1.0950014796888118e-01
1.0468722525983135e-01,6.0802524205713422e-02,3.6812895036682958e-01,7.1179277077007178e-02,4.3903359304628214e-02,9.1658752680424990e-02,1.5058034883474108e-01,7.4944935400689333e-02
9.8235205449109145e-02,7.8310463508661443e-02,3.3791003868705816e-01,8.3237186982512201e-02,6.5803603049301912e-02,1.2670443252359645e-01,6.0762818660263451e-02,1.0849421935528721e-01
1.0996916430198406e-01,9.4427482054554077e-02,3.6652726564258903e-01,5.7351715485757793e-02,2.8907069904684675e-02,5.2415087450130224e-02,1.6956053079609265e-01,1.0747182909773895e-01
1.0302651621589601e-01,5.9973626891259207e-02,3.7786787172613956e-01,7.2925686342935087e-02,3.9795275720599904e-02,8.3233368664386256e-02,1.5505911919838750e-01,7.6329894225934183e-02
1.4520450166483329e-01,8.7992372541793429e-02,4.6537820847078742e-01,6.4604446559142492e-02,2.2890655691116434e-02,5.3099137627903061e-02,6.1245068186802580e-02,8.2224785754017413e-02
2.0662964990860785e-01,5.5180374056825757e-02,5.0415066040793322e-01,6.6566949325360739e-02,1.4048639722048449e-02,3.6316601843174305e-02,4.5272692231959212e-02,5.5482280524020842e-02
1.2985436015992610e-01,4.9989496076045560e-02,4.0245364095917213e-01,7.0478101624712575e-02,3.2526986562844099e-02,8.0314588400037829e-02,1.5632996592763862e-01,4.4288118028116781e-02
1.6046694044249540e-01,6.8685168723740281e-02,4.0269490361224403e-01,6.3407213181980476e-02,1.8511621509108581e-02,3.6148708487100424e-02,1.7247361277420067e-01,6.4075537525499215e-02
1.2184629310787359e-01,8.8300052107806504e-02,3.8312995420126889e-01,5.6309089046903731e-02,2.3532794950844708e-02,4.8414748867987328e-02,1.7298767992544459e-01,9.2164305668180485e-02
1.5546488934898955e-01,8.0009672848339375e-02,4.5029632692939198e-01,7.0512063044408615e-02,2.8665645757633498e-02,4.7643294810575200e-02,5.9440822856388596e-02,9.2192929815444344e-02
1.6600437526342288e-01,4.7630819971858980e-02,4.7908083524539807e-01,8.7911309275268121e-02,2.4338770209607515e-02,6.2822312939433869e-02,5.5327632067190075e-02,4.8235130425192257e-02
8.8139431688598682e-02,6.8024057483937903e-02,3.3871074842440768e-01,7.0763527820748851e-02,5.4052659399666018e-02,1.0455668020999015e-01,1.4486891586052708e-01,9.5638164337974452e-02
1.4039406697252818e-01,1.0120998826068982e-01,3.8934962624908798e-01,6.7789147345608217e-02,3.5843295551472656e-02,6.5166328198201701e-02,7.4385190844005369e-02,1.0821883678437882e-01
1.3117804862599947e-01,7.8701613425695857e-02,3.8028124501348171e-01,6.4678168273132969e-02,2.7278070923634441e-02,4.3048218108862418e-02,1.6766226877578758e-01,9.3947867273222074e-02
1.2221479264543417e-01,4.9622703014888782e-02,4.0790203723516733e-01,7.4047732147271575e-02,2.8448232742923730e-02,7.0199965097448205e-02,1.6425708348086185e-01,5.3878354040715143e-02
1.3988487005049755e-01,7.6478191870927067e-02,4.0989814699763510e-01,5.4814916322373425e-02,1.4418720678468038e-02,4.3730664083130533e-02,1.8102480125520470e-01,6.6398867741636808e-02
1.5337164889859778e-01,5.5056822127385517e-02,4.4930288516393813e-01,8.1366950003617614e-02,3.3867617844713600e-02,8.0519079417243580e-02,6.0689517632416742e-02,5.2330893015878781e-02
1.0397861218746211e-01,7.6647592984561766e-02,3.5378462842707503e-01,8.3144030316504053e-02,6.1296492616052523e-02,1.1845527815086583e-01,5.9740709083858069e-02,1.0356571403995497e-01
1.2117077390796942e-01,9.3050705495732369e-02,3.6410134145059592e-01,5.7295991575816864e-02,2.8438486981851630e-02,5.1992027647152016e-02,1.6878129774911041e-01,1.0160205046975028e-01
2.5743947092380159e-01,4.2711039749932934e-02,4.8237842392784286e-01,6.4854978908123515e-02,1.1554619804266246e-02,3.7977477754981538e-02,4.4890194676711917e-02,4.1034667057454004e-02
1.8682485773519369e-01,3.0351399871159698e-02,5.0275590866276643e-01,9.7459824406604695e-02,2.1996508712627320e-02,4.2559478079648556e-02,3.7755593848007016e-02,5.4787972416259989e-02
1.6441089800526207e-01,9.0201153862729644e-02,4.2588522289209979e-01,6.4774811196405671e-02,2.5632637115365193e-02,5.5857936949095501e-02,7.5835477223766282e-02,8.0172645186758873e-02
1.0678211369422566e-01,5.7951916105614829e-02,3.8459497061732045e-01,7.3125717557364855e-02,3.7402242762874807e-02,8.0370562165894582e-02,1.5680445527920719e-01,7.1631205458949687e-02
1.1904075086065566e-01,9.0696620669839939e-02,3.7564778231024365e-01,5.6662268504461766e-02,2.5704607799308374e-02,4.9902134179237605e-02,1.7135280138313030e-01,9.7644210980984664e-02
1.0141445632113609e-01,1.0076743793726742e-01,3.2263468912064713e-01,6.3451597170095964e-02,4.4275221790129708e-02,7.1720573734529905e-02,1.5769539875779517e-01,1.2405188216431885e-01
1.4837669792241071e-01,5.3887770252573040e-02,4.6905002418340408e-01,8.5149101998461998e-02,2.9877849872867433e-02,7.0406318960946332e-02,5.5603135458166836e-02,5.7380151219711260e-02
1.1652786010231786e-01,9.0457577548626197e-02,3.7824260585290292e-01,5.6745701640128286e-02,2.5313566018840002e-02,4.9753425988212877e-02,1.7192712439990093e-01,9.7690003955951080e-02
1.7104601791099944e-01,8.7225616621481414e-02,4.3470886671621439e-01,6.3886633413520452e-02,2.3088384600612914e-02,5.3697237033185866e-02,7.6259505812009715e-02,7.3003781037518922e-02
8.6128372471796069e-02,1.0997111388897041e-01,2.8410690858878163e-01,6.2185616000342732e-02,5.4014438067825188e-02,8.0590584645812841e-02,1.5523796123486239e-01,1.5454985756569461e-01
1.2409372077805979e-01,4.9296236670338806e-02,4.0807908759202499e-01,7.3554479043893714e-02,2.8438724006417147e-02,7.0594798322024449e-02,1.6387509552254179e-01,5.2398161644481529e-02
1.9079831318830470e-01,2.9318066331039738e-02,4.9927400642379799e-01,8.7695943716218250e-02,2.3587848188966372e-02,5.4025408869812566e-02,4.9616605171658633e-02,3.8385615722269208e-02
1.2911958920337929e-01,8.2920095129858831e-02,3.6362536309751098e-01,6.6611756630327187e-02,3.1016268164549797e-02,4.6838992420418800e-02,1.6661019933817731e-01,9.9304348829630601e-02
1.1812270291100692e-01,8.9552540448662038e-02,3.8070096409669857e-01,5.6600797614981956e-02,2.4530006746418195e-02,4.9200508523259495e-02,1.7246231635361697e-01,9.5495572317623872e-02
1.4757435652000056e-01,5.7787336477901421e-02,4.3918787503422957e-01,8.1553375751442017e-02,3.6816335727557492e-02,8.4538725428073669e-02,6.0676666641957713e-02,5.7450959513900828e-02
9.7877947254446290e-02,1.0595358698186147e-01,3.1009157321120490e-01,6.0590000345025062e-02,4.4935494159334254e-02,6.9055107681508673e-02,1.5971959942591310e-01,1.3808853907932564e-01
6.8092654790509174e-02,7.1965918602318685e-02,3.0025433138416241e-01,6.8340079033662807e-02,7.1251954503291914e-02,1.3405127848706461e-01,1.3406991209114327e-01,1.1404759766408738e-01
2.4588204501201155e-01,4.8112681365873537e-02,4.5903281249596978e-01,8.0098164057132853e-02,1.6075787700763934e-02,3.9229199479584254e-02,3.4130086570063493e-02,5.4529238546125854e-02
2.5543820869006834e-01,1.8426826575900179e-02,4.4997324864810284e-01,1.0777572121727956e-01,1.9382217495745594e-02,3.5091146525619697e-02,3.6619695415765784e-02,5.2588109181065108e-02
1.6622658978926455e-01,4.9515075683058442e-02,4.6538247644432895e-01,8.0826804373365868e-02,2.8665662338896197e-02,7.4260837451040701e-02,6.1425949243593271e-02,4.1620758894388675e-02
1.0882534288061636e-01,9.8696906533074100e-02,2.7894453264519514e-01,7.0057166272159022e-02,5.0113085140575796e-02,7.6717477662381198e-02,1.5300525757009409e-01,1.4553406577246228e-01
1.4518124022767787e-01,7.6189777254036931e-02,3.8224858716288385e-01,6.5542993001164049e-02,2.4879763472839458e-02,4.1616168226211163e-02,1.6949367325759207e-01,8.0867777075338348e-02
1.5702537403981526e-01,6.6092452819714168e-02,4.1136548967360426e-01,6.1397820764224294e-02,1.7253394484804094e-02,3.5235002234682310e-02,1.7283481323529556e-01,6.6204549102975657e-02
1.0017586406107856e-01,1.0044258779176621e-01,3.3598401867600208e-01,6.5620616590483641e-02,3.9731803125446420e-02,6.5483238911200420e-02,1.5677659704229210e-01,1.2307155096096151e-01
1.7552986921408753e-01,5.5896983078850812e-02,5.0367357322971440e-01,7.4791117870903617e-02,1.5140376579577838e-02,4.6064085485984660e-02,4.5779629042661495e-02,6.4871421725791314e-02
1.5354730825157975e-01,5.3263592284295024e-02,4.2735284504099352e-01,6.4092770571241867e-02,1.2488167760453028e-02,3.8343338960461486e-02,1.7568544443123604e-01,6.2825440176975375e-02
1.7835307797682595e-01,5.4713499571577041e-02,4.3356439069347941e-01,5.8012904640032767e-02,9.6683574517993573e-03,3.0517892789890332e-02,1.7754856038120487e-01,4.5840162796983427e-02
1.2963342394006994e-01,3.8704351726298693e-02,4.1702769933436151e-01,7.8902507385882642e-02,2.2663675725600511e-02,6.7699277005192224e-02,1.7057396672557823e-01,4.6915988773188498e-02
9.6331084281299204e-02,5.9942507032284459e-02,3.7285388770464040e-01,7.7426066502706128e-02,3.7668504224459221e-02,9.0036054406709851e-02,1.5482062477780420e-01,7.8879843927200696e-02
1.6048875589592612e-01,8.7441584862175459e-02,4.4794906118511429e-01,6.2637815611021636e-02,2.3258847060280148e-02,5.3448014193657432e-02,6.9498176794523525e-02,7.8752909885691585e-02
2.1120973945378102e-01,2.6188641042166033e-02,4.8689885578891723e-01,1.0290522759493811e-01,2.0171659614564443e-02,3.7235746416034408e-02,3.5302262889641563e-02,5.4911802911326205e-02
1.4722870021826295e-01,4.1236412900375878e-02,4.2449889224212622e-01,7.1190898600906660e-02,2.2293417258273430e-02,6.6567884546249206e-02,1.6670301831767345e-01,3.0284811630674788e-02
1.4344238940928225e-01,9.7885931065813933e-02,4.0947773042531632e-01,6.5891085608160899e-02,3.2163114808998326e-02,6.0935631549129447e-02,7.1515902709567494e-02,1.0156298179799841e-01
1.0149050171311766e-01,6.2219395916326484e-02,3.6284643918199672e-01,7.1144905292233912e-02,4.5730308837250440e-02,9.3882745274313770e-02,1.4952080510446758e-01,7.8841099109198454e-02
1.2428696906363113e-01,8.5002934822224818e-02,3.9316488078422002e-01,5.6042027562195236e-02,2.0689286523496643e-02,4.6847624902625930e-02,1.7549106629018657e-01,8.5141883140307947e-02
2.2993917933577046e-01,2.1374224219192002e-02,4.8133701531539724e-01,1.0036242250062599e-01,1.8792430047645595e-02,3.7646319005035025e-02,3.7938729181687260e-02,4.8181621050176468e-02
1.0167781051920685e-01,6.1240592460786725e-02,3.6088331548841646e-01,7.0329398973256380e-02,4.8305022784523075e-02,1.0111573072341100e-01,1.4621461782204684e-01,7.3935936819702577e-02
1.8087598171416272e-01,6.8809545104671604e-02,4.2459294363574440e-01,9.5611062393167273e-02,1.9861353414233882e-02,6.7822823250958703e-02,5.1985177551847513e-02,5.8377163615446898e-02
1.9836166102274261e-01,4.7496422091088730e-02,4.9936112189010973e-01,7.6939007834924883e-02,1.3940421374547462e-02,4.4303969801114909e-02,4.1437936391320658e-02,5.8119706199115793e-02
2.4873689625872539e-01,4.9089143108542264e-03,4.5663001957579819e-01,1.2315831914895696e-01,1.0721746185854768e-02,5.9104225956002350e-02,5.0822959233633287e-02,1.1063875145489625e-02
1.8941639689598619e-01,2.0462256120666499e-02,5.0060635182065705e-01,9.2717388268905826e-02,2.3371809017251045e-02,5.3871192935858146e-02,4.7885556662952314e-02,4.5348334844709640e-02
9.4933755161520111e-02,1.0086841836163540e-01,2.9623104879258222e-01,7.8111446155288686e-02,4.7973859859043261e-02,7.1936847252905931e-02,1.5961579284935420e-01,1.3519754791650929e-01
1.2672248497953728e-01,7.9547030111131650e-02,3.9393656253391940e-01,5.9466692862991270e-02,1.7814470483856717e-02,5.0763210234578041e-02,1.7658732978394359e-01,8.1683499357500980e-02
1.4568919247753950e-01,7.1268131246555358e-02,3.8780262198958815e-01,6.7955911923210766e-02,2.3595162862397493e-02,3.9092869702990439e-02,1.6935019906420767e-01,8.2386515497273008e-02
1.0861815906755722e-01,4.8174437633091004e-02,4.0349511099762964e-01,8.1048658185414166e-02,2.6826758334836165e-02,7.5744535143989364e-02,1.6601951020217709e-01,6.0782729949345582e-02
7.1402819155452893e-02,1.0804283633819017e-01,2.9601252397400007e-01,6.9083294575819909e-02,5.7885697461371302e-02,9.0653319217217018e-02,1.4343559408348572e-01,1.5381067858425465e-01
1.1651066692456127e-01,1.1039440170290844e-01,3.3555656310431425e-01,7.7067365429240184e-02,4.6580285853976458e-02,8.2358254116510834e-02,7.9597876512403382e-02,1.3403606998674614e-01
1.3924724838624969e-01,6.7553242588331883e-02,4.1136314195776408e-01,5.9404862942291824e-02,1.1897191341538252e-02,4.8960312581572255e-02,1.8478024461326709e-01,6.2707310152341073e-02
1.2976621277392550e-01,7.9672324285778098e-02,3.9289654534672735e-01,5.8968105851393518e-02,1.8263782242429208e-02,4.9395051496057003e-02,1.7582544590008711e-01,8.2032416531208005e-02
1.3430233557238044e-01,7.1507335014672782e-02,4.0751239958889962e-01,5.9340396644709074e-02,1.3535895341580763e-02,4.9329144787634831e-02,1.8204898196554514e-01,6.8583109526714425e-02
8.6426716057551686e-02,1.1170370683063324e-01,2.9337581479876712e-01,6.4695326946243664e-02,4.5705155713548502e-02,7.9330117728650673e-02,1.5665779488366316e-01,1.4870802987353851e-01
1.6086134873572017e-01,7.9416559209762330e-02,4.5572196368483703e-01,6.5714686911291648e-02,2.0732917026367304e-02,5.6033245776940667e-02,6.8684560349968782e-02,7.6327207749051149e-02
1.3968235643853821e-01,5.3076402637623393e-02,4.5218784773988674e-01,8.7382156927146570e-02,3.2893987182217477e-02,8.1755947429166823e-02,5.7282043939236686e-02,6.3697711479062183e-02
1.1812273902840348e-01,4.7217780454531663e-02,4.0300599114041702e-01,7.7005975025301876e-02,2.8736930332275187e-02,7.5655526052212554e-02,1.6266562550212554e-01,5.7750000098822557e-02
1.4658086536469211e-01,6.2558156497924858e-02,4.1283646709857191e-01,5.9764720756863177e-02,1.0286640280118213e-02,4.9070178732108720e-02,1.8844227805567762e-01,5.5905119230964057e-02
8.1591744677596320e-02,6.9479489263170505e-02,3.3317995696020630e-01,7.3376483051123709e-02,5.4347261228014913e-02,1.1491565094769235e-01,1.4068766394165524e-01,9.6316910666038008e-02
2.4560817223236764e-01,3.3811343800105094e-02,4.5163805013768316e-01,8.9827884751680007e-02,1.6690850180962065e-02,4.7326993269792852e-02,3.6341561825262422e-02,5.2611646753297325e-02
2.0021958703089823e-01,5.0159508933813192e-02,4.9744894750181923e-01,6.7262790514052512e-02,1.5390216819303500e-02,4.0355268229670921e-02,5.6705192843232881e-02,5.7918350383017500e-02
1.2657271122798325e-01,4.3769820133939846e-02,4.0963880630486810e-01,7.5680238556111432e-02,2.7362143178808456e-02,7.2385136343095888e-02,1.6342888090212007e-01,5.1592301200785541e-02
2.3246945480487907e-01,8.5257169444115793e-03,4.7493661776087021e-01,1.0508088534946984e-01,2.0545743067834622e-02,4.1504635490547365e-02,4.0159739074907969e-02,5.1881229026323000e-02
2.5385647440891268e-01,3.0868913669524510e-02,4.7717092991172866e-01,6.9886634224878716e-02,1.4792366058539182e-02,4.1223116521378937e-02,4.5803362807608619e-02,4.8562798500855153e-02
2.4248083878637397e-01,5.7863929317648038e-03,4.6965732813611227e-01,1.0418617101258246e-01,2.0770596325480041e-02,4.0660088611909943e-02,4.1080075168081591e-02,5.1052781820284658e-02
1.2388338030100757e-01,7.5880489110043886e-02,4.0227451703414646e-01,6.0852213350746157e-02,1.5072980058396735e-02,5.2479480177348131e-02,1.8027614770529501e-01,7.4889252418114560e-02
1.3475896260030640e-01,5.3075702156639259e-02,4.5982078547126282e-01,9.0316835364806697e-02,3.0826089808609670e-02,7.9851198994330477e-02,5.5218746246212938e-02,6.4615038630887606e-02
1.5784000053770206e-01,4.8416886888967905e-02,4.3262896631965009e-01,6.4386612963821185e-02,1.0401065652472863e-02,3.8412384911668283e-02,1.7759607701955474e-01,5.7480640273339531e-02
2.2417809240885023e-01,3.9663361138987420e-02,4.8933259457830791e-01,7.4291097283680108e-02,1.4189318057613946e-02,4.2755297415018448e-02,4.2905630446741040e-02,5.3358448083208734e-02
9.2406875250729451e-02,6.4659195897621660e-02,3.5339100219638186e-01,7.4626894612642408e-02,4.5950005551164574e-02,1.0112985801706055e-01,1.4714467448824212e-01,8.6352122537952658e-02
2.0223382454388888e-01,1.5990336780424847e-02,4.9600933898393501e-01,1.0174942675008267e-01,2.0442187534499636e-02,4.6404915721766027e-02,4.0677007952591701e-02,5.0757558540967855e-02
1.8480543774827965e-01,2.1238243946013122e-02,5.0172116833430880e-01,1.0009634593465926e-01,2.1505044726660975e-02,5.0727629099836885e-02,4.1436162457726237e-02,5.1980909967092016e-02
9.1143070571716875e-02,1.0867466515142318e-01,3.0414049401944676e-01,6.4639212828900158e-02,4.3787176586502614e-02,7.5374340225540307e-02,1.5715041027490881e-01,1.4183603466189654e-01
1.1033721880978699e-01,9.6597207057458029e-02,3.4816237547600859e-01,6.1778887528305335e-02,3.0477621304421901e-02,5.9962636701425216e-02,1.6558676707390077e-01,1.1361542775027846e-01
1.6768761770436946e-01,2.9053742926986863e-02,4.9339341453722607e-01,9.5077692046450182e-02,2.6151867641567347e-02,6.0254316785872598e-02,4.6254854318729957e-02,5.4146862816371981e-02
7.9156100276152802e-02,7.1362935942276190e-02,3.2719848797525997e-01,7.3766603857801899e-02,5.4871934974987574e-02,1.1605229932680422e-01,1.4100223637198220e-01,1.0065916375409700e-01
1.3765136230068031e-01,6.3823664471683902e-02,4.0742187260486412e-01,6.3875619785911372e-02,1.0445444274644845e-02,5.3561250525575935e-02,1.8993623526720807e-01,5.6746311067154324e-02
1.1934347292885678e-01,9.2966266023324515e-02,3.5917678868455422e-01,6.2117505052507439e-02,2.9934599015441786e-02,5.3749373593507732e-02,1.6415160845668006e-01,1.0553922392839669e-01
2.0234270954017683e-01,1.5301446649127234e-02,5.0205845081264189e-01,9.5083287966423277e-02,2.1111660518808303e-02,4.8744088361855918e-02,4.5318420410665444e-02,4.4855783281874742e-02
1.3711981968053344e-01,6.9044620265385270e-02,4.1014146556765108e-01,5.9422179080738692e-02,1.2466974449741016e-02,4.9149358569062544e-02,1.8378009710107407e-01,6.4861593748335264e-02
8.3715629903260133e-02,1.1267053320491835e-01,2.8765138700063891e-01,6.5207558832112184e-02,4.8232309949962124e-02,8.2095731770581853e-02,1.5500690620925961e-01,1.5231305975013640e-01
1.5438969789668724e-01,7.7323410091485606e-02,4.6911046763270436e-01,6.8446059875067494e-02,1.8457517363226907e-02,5.8929764290360467e-02,6.3298614955698232e-02,7.1661329300009541e-02
1.3442637480295994e-01,3.5488040549217552e-02,4.0593991465788370e-01,8.2923277008081969e-02,3.3002644165684027e-02,6.9423127502231882e-02,1.5612963140971867e-01,5.1749611507034707e-02
1.9718659878173436e-01,1.8189174081348965e-02,5.0056402938940803e-01,9.0030435446144266e-02,2.3480508000558061e-02,5.3178963298103954e-02,5.0763230014036501e-02,4.0450495985981896e-02
2.7607487088224469e-01,1.7224876495393421e-02,4.2034185264529184e-01,1.0247150334273296e-01,1.7954267737353289e-02,5.4087080393064750e-02,4.2559872342945011e-02,3.9463655096131860e-02
1.2895222918198579e-01,3.8003333547840454e-02,4.1728549089730743e-01,8.0233781485130926e-02,2.1795994056486218e-02,6.7160868602519880e-02,1.7226521463902525e-01,4.6676718620380031e-02
1.5003869475375842e-01,6.6700937412116704e-02,4.1379753440684003e-01,5.6580694610236217e-02,1.2101058041532905e-02,4.3500549631061459e-02,1.8295821401716111e-01,6.1676487611478696e-02
9.0334647682340063e-02,1.1389326216312765e-01,3.0056355382144501e-01,8.4281280976298334e-02,5.9188946729962014e-02,1.0068383668988644e-01,8.5655571411945033e-02,1.4847187550329624e-01
1.1647686172949524e-01,8.7191205780848852e-02,3.7720937526502224e-01,6.0617687701729712e-02,2.2273939448104758e-02,5.5085664518122329e-02,1.7242697525617015e-01,9.5028276828467789e-02
2.2964473946903410e-01,7.9298656675624059e-03,4.8615596368573294e-01,9.9573073595771319e-02,2.0163521713030447e-02,4.2671501480039252e-02,4.2748366294687291e-02,4.6968060684247366e-02
7.3842098999370678e-02,7.4485767122002861e-02,3.1594355720783329e-01,7.3964231962038704e-02,5.7309451004866251e-02,1.2049192136200650e-01,1.4003303578670662e-01,1.0787506596235420e-01
1.7922646675959664e-01,5.5084102418355770e-02,5.0240485505587607e-01,7.3263648663999634e-02,1.5297694304484433e-02,4.5387257389759336e-02,4.7696414281852076e-02,6.4134766829764683e-02
1.5559259828777372e-01,2.2025317786442750e-02,4.3296303909512873e-01,8.1651840404674506e-02,2.3842967234440453e-02,5.5891742180698367e-02,1.6328379885714187e-01,3.7597065834013919e-02
1.1768407317450111e-01,9.0542828969213840e-02,3.6619718451812749e-01,6.0635499464001492e-02,2.5552083560812927e-02,5.5174970940479330e-02,1.6925120356417506e-01,1.0159561312835304e-01
1.3499031334911929e-01,6.6765990356135341e-02,4.0406228455690990e-01,6.6634033856344033e-02,1.8911724885164110e-02,4.3889006883878999e-02,1.7079588268059592e-01,8.0985121537031052e-02
1.7658234721460772e-01,2.9888965497122055e-02,4.7674971327090865e-01,9.0125262650718727e-02,3.0412241569244113e-02,6.4610872713915746e-02,5.4589844150810994e-02,4.7189576839782567e-02
1.1014029171703144e-01,9.5498533774613203e-02,3.5244882013989159e-01,6.1571856854593474e-02,2.9024785539859096e-02,5.9623754474125899e-02,1.6684770136030413e-01,1.1126138905166878e-01
1.1727095757362635e-01,9.1494918347681864e-02,3.6324267298935703e-01,6.0785912481343581e-02,2.6448638664430622e-02,5.5531762247273228e-02,1.6845206233871007e-01,1.0343442086167610e-01
2.2409127574710916e-01,1.3343185438572746e-02,4.5893505463513717e-01,1.1941097310077400e-01,2.0804334794757167e-02,3.9841582798623459e-02,3.4778545696499290e-02,6.0935039131093646e-02
1.0695884761100917e-01,4.2921903489828675e-02,4.0979631823415208e-01,9.0299178213733441e-02,2.0636993162588668e-02,6.9914033102563611e-02,1.7606187591380559e-01,5.4882647058537674e-02
9.0922425141143265e-02,1.0786373164014455e-01,3.0623486814370304e-01,6.5151645529099550e-02,4.4630739751889303e-02,7.5360405466604982e-02,1.5605449664952040e-01,1.4079100087178600e-01
8.1501756597180813e-02,7.0661756695953870e-02,3.3304366859760565e-01,7.4825095442046255e-02,5.1286363505993519e-02,1.1046447900556426e-01,1.4407770788209340e-01,9.9080864343408501e-02
9.4425093738035801e-02,1.0632361626547637e-01,3.1263590028492322e-01,6.4729775658175531e-02,4.2499219197182657e-02,7.2429688254996100e-02,1.5729653244609382e-01,1.3654400349767157e-01
5.8434609599043300e-02,7.2796860001418259e-02,2.7662784183122596e-01,8.7073101759391036e-02,9.8244193634484764e-02,1.9244805744793431e-01,5.5115893126082560e-02,1.1699752306466933e-01
1.1365762694566285e-01,4.5047379705552698e-02,4.0855144157599105e-01,8.1418243671318682e-02,2.4885451786765177e-02,7.2883322636780545e-02,1.6840758822897817e-01,5.6410770976284844e-02
9.3544827616201934e-02,6.3665293044460350e-02,3.5822294196500665e-01,7.5455313072970251e-02,4.3445476964167271e-02,9.7660963433552780e-02,1.4950145976184673e-01,8.4904223013207353e-02
1.5919365855071965e-01,4.4077776382866633e-02,4.6813635406504628e-01,8.5654961203973382e-02,2.8498161374735844e-02,7.3432980831962688e-02,5.9418120325425275e-02,5.1171704495688974e-02
2.1245424340337701e-01,1.1833146377203242e-02,5.0269652527131881e-01,9.2491085808558207e-02,2.0736629592336759e-02,4.7300101483401857e-02,4.7412688457569414e-02,4.0592919860571328e-02
1.8984602210773394e-01,2.1208795183447558e-02,4.9763704115283480e-01,9.0757069468407614e-02,2.4547970003339678e-02,5.5486018300339460e-02,5.0394183817049951e-02,4.3333036921930967e-02
1.2307782482921056e-01,8.1792477167269659e-02,3.6183440201825828e-01,7.0061962173155190e-02,2.9345510539522487e-02,5.1196462156483886e-02,1.6596320769063677e-01,1.0300870571526138e-01
1.6591689917097127e-01,3.4261301693880357e-02,4.7037385208093657e-01,9.1664682212767815e-02,3.2082255814287690e-02,6.8336849286446372e-02,5.2885603245401411e-02,5.4094471322731708e-02
1.4684567161220888e-01,4.8560872030670256e-02,4.6405290909117342e-01,8.8115858265909022e-02,2.9596854908436814e-02,7.6615389485328894e-02,5.7205913717053490e-02,5.8099101397984403e-02
1.1246124787233586e-01,7.1096829691977545e-02,3.8001681984350416e-01,8.6350138336698148e-02,5.1257960297536480e-02,1.1078923552821721e-01,5.9066086133719921e-02,9.1169966218360890e-02
1.0221534282481480e-01,1.0263659085692560e-01,3.2724306986967111e-01,6.3286481903240280e-02,3.6926700860214830e-02,6.6269658257981257e-02,1.6108858735211612e-01,1.2691637386463356e-01
1.3851786040749192e-01,9.9273230229696086e-02,3.8508578332461491e-01,7.1713825558513591e-02,3.5006764262324366e-02,6.7062181684292982e-02,7.5735405240979062e-02,1.1039113130092726e-01
1.3672474012145128e-01,5.1082591924166337e-02,4.6646697507969953e-01,9.1974592967676710e-02,2.8836895824449097e-02,7.6982755238012054e-02,5.4571242431028608e-02,6.2327081244830759e-02
1.1199892626119498e-01,1.1328854266728257e-01,3.4303738073308254e-01,7.4393744382454885e-02,4.4183987750748159e-02,8.3626449824124510e-02,7.2323834737872766e-02,1.3901693620596461e-01
1.0307426709907308e-01,5.8806763758566159e-02,3.7137574078266311e-01,7.3616930130975922e-02,4.2593532500697695e-02,9.4518244916441951e-02,1.4822004793695562e-01,7.3536226241774888e-02
1.1535614025321947e-01,7.8741428418074785e-02,3.9930512420050712e-01,6.2336238002900925e-02,1.5878786543067593e-02,5.5190069230474217e-02,1.7944953585089379e-01,7.8742288449859824e-02
1.6572727971271645e-01,3.9135892207228747e-02,4.7630526079998170e-01,9.2724030561816245e-02,2.3924584705704778e-02,6.6818355047462405e-02,5.6512447269936511e-02,4.9908318596668333e-02
1.2837194333521146e-01,8.2530963415838779e-02,3.5796212723045628e-01,7.2368743297140645e-02,3.1713728784612087e-02,4.8123398941152827e-02,1.6559480673091156e-01,9.9301265377011658e-02
1.2113241949158494e-01,8.4976424846623586e-02,3.8175623810504961e-01,6.0039949890045886e-02,2.1170756319189042e-02,5.3023698022852152e-02,1.7324672053492268e-01,9.1175612392944444e-02
